NOMBRE REGIÓN,NOMBRE COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA
VALPARAÍSO,QUILPUÉ,20,2383
VALPARAÍSO,QUILPUÉ,21,2386
VALPARAÍSO,QUILPUÉ,22,2353
VALPARAÍSO,QUILPUÉ,23,2406
VALPARAÍSO,QUILPUÉ,24,2388
VALPARAÍSO,QUILPUÉ,25,2320
VALPARAÍSO,QUILPUÉ,26,2475
VALPARAÍSO,QUILPUÉ,27,2395
VALPARAÍSO,QUILPUÉ,28,2254
VALPARAÍSO,QUILPUÉ,29,2062
VALPARAÍSO,QUILPUÉ,30,2042
VALPARAÍSO,QUILPUÉ,31,1978
VALPARAÍSO,QUILPUÉ,32,1874
VALPARAÍSO,QUILPUÉ,33,1866
VALPARAÍSO,QUILPUÉ,34,1905
VALPARAÍSO,QUILPUÉ,35,2071
VALPARAÍSO,QUILPUÉ,36,1933
VALPARAÍSO,QUILPUÉ,37,1880
VALPARAÍSO,QUILPUÉ,38,1868
VALPARAÍSO,QUILPUÉ,39,1750
VALPARAÍSO,QUILPUÉ,40,1872
VALPARAÍSO,QUILPUÉ,41,1973
VALPARAÍSO,QUILPUÉ,42,1925
VALPARAÍSO,QUILPUÉ,43,1987
VALPARAÍSO,QUILPUÉ,44,2061
VALPARAÍSO,QUILPUÉ,45,1940
VALPARAÍSO,QUILPUÉ,46,1918
VALPARAÍSO,QUILPUÉ,47,1872
VALPARAÍSO,QUILPUÉ,48,1947
VALPARAÍSO,QUILPUÉ,49,2077
VALPARAÍSO,QUILPUÉ,50,2065
VALPARAÍSO,QUILPUÉ,51,2043
VALPARAÍSO,QUILPUÉ,52,2125
VALPARAÍSO,QUILPUÉ,53,2105
VALPARAÍSO,QUILPUÉ,54,2130
VALPARAÍSO,QUILPUÉ,55,2040
VALPARAÍSO,QUILPUÉ,56,2021
VALPARAÍSO,QUILPUÉ,57,1926
VALPARAÍSO,QUILPUÉ,58,1913
VALPARAÍSO,QUILPUÉ,59,1952
VALPARAÍSO,QUILPUÉ,60,1830
VALPARAÍSO,QUILPUÉ,61,1718
VALPARAÍSO,QUILPUÉ,62,1557
VALPARAÍSO,QUILPUÉ,63,1558
VALPARAÍSO,QUILPUÉ,64,1538
VALPARAÍSO,QUILPUÉ,65,1475
VALPARAÍSO,QUILPUÉ,66,1356
VALPARAÍSO,QUILPUÉ,67,1347
VALPARAÍSO,QUILPUÉ,68,1266
VALPARAÍSO,QUILPUÉ,69,1254
VALPARAÍSO,QUILPUÉ,70,1243
VALPARAÍSO,QUILPUÉ,71,1212
VALPARAÍSO,QUILPUÉ,72,1164
VALPARAÍSO,QUILPUÉ,73,1073
VALPARAÍSO,QUILPUÉ,74,1044
VALPARAÍSO,QUILPUÉ,75,869
VALPARAÍSO,QUILPUÉ,76,919
VALPARAÍSO,QUILPUÉ,77,818
VALPARAÍSO,QUILPUÉ,78,723
VALPARAÍSO,QUILPUÉ,79,713
VALPARAÍSO,QUILPUÉ,80,690
VALPARAÍSO,QUILPUÉ,81,591
VALPARAÍSO,QUILPUÉ,82,585
VALPARAÍSO,QUILPUÉ,83,530
VALPARAÍSO,QUILPUÉ,84,521
VALPARAÍSO,QUILPUÉ,85,429
VALPARAÍSO,QUILPUÉ,86,428
VALPARAÍSO,QUILPUÉ,87,374
VALPARAÍSO,QUILPUÉ,88,347
VALPARAÍSO,QUILPUÉ,89,277
VALPARAÍSO,QUILPUÉ,90,230
VALPARAÍSO,QUILPUÉ,91,156
VALPARAÍSO,QUILPUÉ,92,136
VALPARAÍSO,QUILPUÉ,93,114
VALPARAÍSO,QUILPUÉ,94,97
VALPARAÍSO,QUILPUÉ,95,60
VALPARAÍSO,QUILPUÉ,96,57
VALPARAÍSO,QUILPUÉ,97,39
VALPARAÍSO,QUILPUÉ,98,26
VALPARAÍSO,QUILPUÉ,99,22
VALPARAÍSO,QUILPUÉ,100 o más,61
VALPARAÍSO,LIMACHE,Total Comuna,46121
VALPARAÍSO,LIMACHE,0,557
VALPARAÍSO,LIMACHE,1,598
VALPARAÍSO,LIMACHE,2,601
VALPARAÍSO,LIMACHE,3,651
VALPARAÍSO,LIMACHE,4,654
VALPARAÍSO,LIMACHE,5,641
VALPARAÍSO,LIMACHE,6,676
VALPARAÍSO,LIMACHE,7,659
VALPARAÍSO,LIMACHE,8,658
VALPARAÍSO,LIMACHE,9,624
VALPARAÍSO,LIMACHE,10,628
VALPARAÍSO,LIMACHE,11,594
VALPARAÍSO,LIMACHE,12,609
VALPARAÍSO,LIMACHE,13,626
VALPARAÍSO,LIMACHE,14,599
VALPARAÍSO,LIMACHE,15,683
VALPARAÍSO,LIMACHE,16,622
VALPARAÍSO,LIMACHE,17,697
VALPARAÍSO,LIMACHE,18,646
VALPARAÍSO,LIMACHE,19,672
VALPARAÍSO,LIMACHE,20,669
VALPARAÍSO,LIMACHE,21,634
VALPARAÍSO,LIMACHE,22,713
VALPARAÍSO,LIMACHE,23,676
VALPARAÍSO,LIMACHE,24,723
VALPARAÍSO,LIMACHE,25,666
VALPARAÍSO,LIMACHE,26,691
VALPARAÍSO,LIMACHE,27,724
VALPARAÍSO,LIMACHE,28,635
VALPARAÍSO,LIMACHE,29,655
VALPARAÍSO,LIMACHE,30,610
VALPARAÍSO,LIMACHE,31,577
VALPARAÍSO,LIMACHE,32,564
VALPARAÍSO,LIMACHE,33,526
VALPARAÍSO,LIMACHE,34,623
VALPARAÍSO,LIMACHE,35,684
VALPARAÍSO,LIMACHE,36,626
VALPARAÍSO,LIMACHE,37,581
VALPARAÍSO,LIMACHE,38,598
VALPARAÍSO,LIMACHE,39,544
VALPARAÍSO,LIMACHE,40,599
VALPARAÍSO,LIMACHE,41,658
VALPARAÍSO,LIMACHE,42,613
VALPARAÍSO,LIMACHE,43,647
VALPARAÍSO,LIMACHE,44,604
VALPARAÍSO,LIMACHE,45,636
VALPARAÍSO,LIMACHE,46,575
VALPARAÍSO,LIMACHE,47,569
VALPARAÍSO,LIMACHE,48,572
VALPARAÍSO,LIMACHE,49,583
VALPARAÍSO,LIMACHE,50,620
VALPARAÍSO,LIMACHE,51,673
VALPARAÍSO,LIMACHE,52,638
VALPARAÍSO,LIMACHE,53,645
VALPARAÍSO,LIMACHE,54,620
VALPARAÍSO,LIMACHE,55,574
VALPARAÍSO,LIMACHE,56,554
VALPARAÍSO,LIMACHE,57,558
VALPARAÍSO,LIMACHE,58,543
VALPARAÍSO,LIMACHE,59,524
VALPARAÍSO,LIMACHE,60,523
VALPARAÍSO,LIMACHE,61,449
VALPARAÍSO,LIMACHE,62,425
VALPARAÍSO,LIMACHE,63,436
VALPARAÍSO,LIMACHE,64,422
VALPARAÍSO,LIMACHE,65,415
VALPARAÍSO,LIMACHE,66,350
VALPARAÍSO,LIMACHE,67,391
VALPARAÍSO,LIMACHE,68,393
VALPARAÍSO,LIMACHE,69,352
VALPARAÍSO,LIMACHE,70,370
VALPARAÍSO,LIMACHE,71,377
VALPARAÍSO,LIMACHE,72,355
VALPARAÍSO,LIMACHE,73,323
VALPARAÍSO,LIMACHE,74,309
VALPARAÍSO,LIMACHE,75,267
VALPARAÍSO,LIMACHE,76,272
VALPARAÍSO,LIMACHE,77,252
VALPARAÍSO,LIMACHE,78,222
VALPARAÍSO,LIMACHE,79,204
VALPARAÍSO,LIMACHE,80,199
VALPARAÍSO,LIMACHE,81,164
VALPARAÍSO,LIMACHE,82,163
VALPARAÍSO,LIMACHE,83,152
VALPARAÍSO,LIMACHE,84,131
VALPARAÍSO,LIMACHE,85,139
VALPARAÍSO,LIMACHE,86,115
VALPARAÍSO,LIMACHE,87,101
VALPARAÍSO,LIMACHE,88,86
VALPARAÍSO,LIMACHE,89,81
VALPARAÍSO,LIMACHE,90,63
VALPARAÍSO,LIMACHE,91,45
VALPARAÍSO,LIMACHE,92,49
VALPARAÍSO,LIMACHE,93,20
VALPARAÍSO,LIMACHE,94,22
VALPARAÍSO,LIMACHE,95,17
VALPARAÍSO,LIMACHE,96,17
VALPARAÍSO,LIMACHE,97,7
VALPARAÍSO,LIMACHE,98,7
VALPARAÍSO,LIMACHE,99,4
VALPARAÍSO,LIMACHE,100 o más,13
VALPARAÍSO,OLMUÉ,Total Comuna,17516
VALPARAÍSO,OLMUÉ,0,222
VALPARAÍSO,OLMUÉ,1,251
VALPARAÍSO,OLMUÉ,2,230
VALPARAÍSO,OLMUÉ,3,219
VALPARAÍSO,OLMUÉ,4,216
VALPARAÍSO,OLMUÉ,5,222
VALPARAÍSO,OLMUÉ,6,212
VALPARAÍSO,OLMUÉ,7,199
VALPARAÍSO,OLMUÉ,8,228
VALPARAÍSO,OLMUÉ,9,237
VALPARAÍSO,OLMUÉ,10,212
VALPARAÍSO,OLMUÉ,11,231
VALPARAÍSO,OLMUÉ,12,226
VALPARAÍSO,OLMUÉ,13,205
VALPARAÍSO,OLMUÉ,14,228
VALPARAÍSO,OLMUÉ,15,219
VALPARAÍSO,OLMUÉ,16,251
VALPARAÍSO,OLMUÉ,17,224
VALPARAÍSO,OLMUÉ,18,257
VALPARAÍSO,OLMUÉ,19,229
VALPARAÍSO,OLMUÉ,20,226
VALPARAÍSO,OLMUÉ,21,222
VALPARAÍSO,OLMUÉ,22,260
VALPARAÍSO,OLMUÉ,23,243
VALPARAÍSO,OLMUÉ,24,255
VALPARAÍSO,OLMUÉ,25,245
VALPARAÍSO,OLMUÉ,26,247
VALPARAÍSO,OLMUÉ,27,228
VALPARAÍSO,OLMUÉ,28,257
VALPARAÍSO,OLMUÉ,29,237
VALPARAÍSO,OLMUÉ,30,224
VALPARAÍSO,OLMUÉ,31,205
VALPARAÍSO,OLMUÉ,32,215
VALPARAÍSO,OLMUÉ,33,232
VALPARAÍSO,OLMUÉ,34,249
VALPARAÍSO,OLMUÉ,35,261
VALPARAÍSO,OLMUÉ,36,218
VALPARAÍSO,OLMUÉ,37,217
VALPARAÍSO,OLMUÉ,38,244
VALPARAÍSO,OLMUÉ,39,213
VALPARAÍSO,OLMUÉ,40,186
VALPARAÍSO,OLMUÉ,41,206
VALPARAÍSO,OLMUÉ,42,247
VALPARAÍSO,OLMUÉ,43,232
VALPARAÍSO,OLMUÉ,44,225
VALPARAÍSO,OLMUÉ,45,180
VALPARAÍSO,OLMUÉ,46,184
VALPARAÍSO,OLMUÉ,47,202
VALPARAÍSO,OLMUÉ,48,209
VALPARAÍSO,OLMUÉ,49,252
VALPARAÍSO,OLMUÉ,50,231
VALPARAÍSO,OLMUÉ,51,224
VALPARAÍSO,OLMUÉ,52,259
VALPARAÍSO,OLMUÉ,53,243
VALPARAÍSO,OLMUÉ,54,262
VALPARAÍSO,OLMUÉ,55,233
VALPARAÍSO,OLMUÉ,56,246
VALPARAÍSO,OLMUÉ,57,237
VALPARAÍSO,OLMUÉ,58,220
VALPARAÍSO,OLMUÉ,59,224
VALPARAÍSO,OLMUÉ,60,224
VALPARAÍSO,OLMUÉ,61,223
VALPARAÍSO,OLMUÉ,62,217
VALPARAÍSO,OLMUÉ,63,189
VALPARAÍSO,OLMUÉ,64,172
VALPARAÍSO,OLMUÉ,65,202
VALPARAÍSO,OLMUÉ,66,177
VALPARAÍSO,OLMUÉ,67,167
VALPARAÍSO,OLMUÉ,68,189
VALPARAÍSO,OLMUÉ,69,149
VALPARAÍSO,OLMUÉ,70,176
VALPARAÍSO,OLMUÉ,71,165
VALPARAÍSO,OLMUÉ,72,160
VALPARAÍSO,OLMUÉ,73,125
VALPARAÍSO,OLMUÉ,74,142
VALPARAÍSO,OLMUÉ,75,132
VALPARAÍSO,OLMUÉ,76,114
VALPARAÍSO,OLMUÉ,77,94
VALPARAÍSO,OLMUÉ,78,80
