y1,y11,y20amonto,y29_2b,sexo,region,esc,oficio1
0.0,,,,2,14,10.0,9.0
,500000.0,,,1,14,11.0,
,,,260000.0,1,14,0.0,
,,,214000.0,2,14,0.0,
750000.0,,,,1,14,17.0,2.0
700000.0,,,,2,14,17.0,2.0
0.0,,,226000.0,2,14,2.0,5.0
170000.0,,,240000.0,1,14,9.0,9.0
,,,,1,14,8.0,9.0
600000.0,,,,1,14,12.0,8.0
500000.0,,,,2,14,12.0,5.0
800000.0,,,,2,14,15.0,3.0
,,,,2,14,10.0,
,,,,2,14,8.0,
,,,180000.0,2,14,6.0,7.0
,,,,2,14,8.0,
500000.0,,,,1,14,12.0,7.0
500000.0,,,,1,14,15.0,8.0
500000.0,,,,1,14,12.0,8.0
,,,,2,14,8.0,
,,,,2,14,,
,,,,1,14,14.0,
,,,,2,14,10.0,
,,,,1,14,,
500000.0,,,,2,14,12.0,9.0
450000.0,,,,1,14,12.0,8.0
,,,,2,14,12.0,
,,,,2,14,,
,,,,1,14,,
,,,100000.0,2,14,20.0,
,,,,2,14,14.0,7.0
,,,,2,14,17.0,
,,,,2,14,14.0,
,,,177347.0,2,14,15.0,
1500000.0,,,,2,14,17.0,2.0
,,,,1,14,12.0,
,,,,1,14,,
1000000.0,,,,1,14,12.0,5.0
800000.0,,,,2,14,12.0,5.0
,,,,2,14,,
480000.0,,,,2,14,15.0,3.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,12.0,
500000.0,,,,2,14,10.0,9.0
500000.0,,,,1,14,4.0,9.0
500000.0,,,,1,14,12.0,4.0
,,,,2,14,13.0,
,,,,1,14,,
750000.0,,,,1,14,17.0,2.0
750000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,,1,14,,
,,,,1,14,11.0,7.0
,,,,1,14,15.0,5.0
,,,,2,14,10.0,5.0
,,,,1,14,13.0,
,,,,2,14,14.0,
550000.0,,,,1,14,12.0,9.0
,,,,1,14,,
,70000.0,,,1,14,6.0,
,,,214296.0,2,14,0.0,
,,,,1,14,6.0,9.0
,,,214296.0,2,14,3.0,
,,,,1,14,12.0,7.0
,,,,2,14,8.0,
,,,,2,14,9.0,
,,,,2,14,6.0,
,,,200000.0,1,14,2.0,
,,,,1,14,12.0,
,,,,2,14,12.0,
,,21243.0,,2,14,,
,,,,2,14,,
,,,214296.0,2,14,4.0,
,,,214296.0,1,14,4.0,
,,,,2,14,5.0,
,,,,2,14,5.0,
,,,,1,14,8.0,6.0
,,21243.0,,2,14,9.0,
,60000.0,,,1,14,8.0,
,,,214296.0,2,14,0.0,
,,,,1,14,0.0,
,,,214000.0,2,14,17.0,
380000.0,,,,1,14,12.0,9.0
,,,,2,14,7.0,
,,,,1,14,9.0,
,,,,2,14,3.0,
500000.0,,,,1,14,7.0,9.0
,,,,2,14,15.0,
1000000.0,,,,1,14,15.0,3.0
,,,,2,14,12.0,6.0
500000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,
500000.0,,,,1,14,8.0,6.0
,,,,1,14,16.0,
,,,,1,14,,
500000.0,,,,1,14,8.0,9.0
,,,,2,14,12.0,
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,6.0
500000.0,,,,2,14,10.0,6.0
700000.0,,,,2,14,12.0,6.0
,,,,2,14,9.0,
700000.0,,,,1,14,6.0,6.0
500000.0,,,,1,14,12.0,2.0
,,,,2,14,15.0,1.0
,,,,2,14,15.0,
,,,,1,14,15.0,
300000.0,,,,2,14,12.0,7.0
0.0,,,,1,14,9.0,8.0
,,,,1,14,,
434000.0,,,,1,14,12.0,9.0
,,,,2,14,12.0,
,,,,2,14,,
,,,214296.0,2,14,4.0,
,,,,1,14,8.0,7.0
,,,,2,14,6.0,
,,,,2,14,15.0,7.0
300000.0,,,,2,14,12.0,5.0
,,,,2,14,12.0,
,,,214296.0,1,14,12.0,
,,,214296.0,2,14,6.0,
405000.0,,,,2,14,12.0,5.0
,,,,1,14,16.0,
,,,700000.0,1,14,17.0,
,,,,2,14,17.0,2.0
1000000.0,,,,1,14,17.0,4.0
800000.0,,,,1,14,15.0,5.0
,,,,2,14,14.0,2.0
,,,,1,14,10.0,
,,,,1,14,,
,,,,2,14,10.0,
,,,,1,14,0.0,
600000.0,,,,1,14,11.0,7.0
500000.0,,,,1,14,11.0,8.0
600000.0,,,,1,14,18.0,1.0
,,,,2,14,17.0,2.0
,600000.0,,,1,14,19.0,
,,,,2,14,,
,,,,1,14,16.0,
4000000.0,,,,1,14,20.0,2.0
,,,,2,14,17.0,
,,,,1,14,16.0,
,,,,2,14,14.0,
,,,950000.0,1,14,17.0,
,,,900000.0,2,14,17.0,
,,,,2,14,18.0,2.0
5000000.0,,,,1,14,20.0,2.0
5000000.0,,,,2,14,22.0,2.0
,,,300000.0,2,14,20.0,
1200000.0,,,,1,14,21.0,2.0
,,,,2,14,12.0,
,,,450000.0,2,14,17.0,
,,,800000.0,1,14,17.0,
,,,,2,14,17.0,
,,,,1,14,17.0,7.0
,,,,2,14,,
,,,,1,14,,
,,,600000.0,2,14,24.0,
,,,1500000.0,1,14,27.0,
620000.0,,,180000.0,2,14,12.0,9.0
400000.0,,,,1,14,8.0,6.0
,,,,2,14,8.0,5.0
,,,,2,14,15.0,5.0
,,,,2,14,12.0,5.0
,,21243.0,,1,14,,
0.0,,,,1,14,4.0,3.0
,,,214296.0,2,14,3.0,
,,,,2,14,4.0,
600000.0,,,,2,14,6.0,9.0
,,,,1,14,8.0,7.0
726000.0,,,,2,14,5.0,9.0
,,,214296.0,2,14,6.0,
550000.0,,,214296.0,1,14,8.0,7.0
150000.0,,,,2,14,12.0,9.0
,,,226879.0,2,14,4.0,
,,,452065.0,1,14,3.0,
150000.0,,,,2,14,9.0,9.0
,,,,2,14,12.0,
600000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
,,21243.0,,1,14,9.0,
,,,,2,14,22.0,
,,,,1,14,17.0,3.0
,,,,2,14,8.0,
,,,,1,14,12.0,6.0
,,,,1,14,11.0,6.0
500000.0,,,,2,14,3.0,9.0
,,,,2,14,,
,,,,1,14,,
,,,,2,14,8.0,
,,,,1,14,6.0,7.0
350000.0,,,,2,14,8.0,9.0
400000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,
500000.0,,,,1,14,10.0,8.0
,,,,2,14,12.0,5.0
,,,320000.0,1,14,4.0,
400000.0,,,,2,14,12.0,9.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
700000.0,,,,1,14,12.0,5.0
400000.0,,,,1,14,8.0,7.0
,,,,2,14,12.0,
,,,,1,14,12.0,
600000.0,,,,1,14,10.0,9.0
,,,,2,14,10.0,
,,,,2,14,,
,,,,2,14,12.0,7.0
500000.0,,,,1,14,12.0,9.0
,,,,1,14,11.0,
,,,,2,14,,
,,,280000.0,2,14,10.0,
,,,,2,14,12.0,
,,,,1,14,13.0,7.0
,,,,1,14,12.0,
500000.0,,,,2,14,12.0,9.0
500000.0,,,,2,14,12.0,5.0
,,,,2,14,10.0,
,,,,2,14,,
500000.0,,,,1,14,10.0,7.0
,,,,2,14,2.0,
,,,,1,14,9.0,
,,,,2,14,0.0,
,,,,1,14,9.0,
,,,,2,14,,
,,,,2,14,3.0,
,,,,1,14,9.0,
200000.0,,,,2,14,11.0,9.0
,,,,1,14,8.0,7.0
,,,,2,14,10.0,5.0
,,,,1,14,12.0,
,,,,1,14,9.0,
221000.0,,,,2,14,12.0,5.0
450000.0,,,,1,14,12.0,3.0
,,,,2,14,11.0,
,,,,2,14,,
650000.0,,,,1,14,12.0,7.0
,,,,2,14,15.0,3.0
800000.0,,,,1,14,12.0,7.0
,,,,2,14,,
,,,,1,14,,
,,,,2,14,0.0,
400000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
500000.0,,,,1,14,12.0,6.0
,,,,2,14,13.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,,,2,14,8.0,
400000.0,,,,1,14,12.0,7.0
,,,,2,14,10.0,
600000.0,,,,1,14,8.0,7.0
,,,214296.0,1,14,2.0,
,,,214296.0,2,14,0.0,
,,,214296.0,1,14,5.0,
,,,,1,14,5.0,9.0
500000.0,,,,2,14,17.0,2.0
,,,220000.0,2,14,5.0,
300000.0,,,,1,14,8.0,8.0
,,,214296.0,2,14,3.0,7.0
,,,,1,14,12.0,9.0
280000.0,,,214296.0,2,14,7.0,9.0
300000.0,,,,2,14,15.0,5.0
,,,,1,14,14.0,7.0
,,,220000.0,2,14,10.0,
250000.0,,,,1,14,3.0,7.0
,,,,2,14,12.0,9.0
,,,,1,14,11.0,
500000.0,,,,1,14,12.0,8.0
400000.0,,,,2,14,12.0,4.0
200000.0,,,,1,14,12.0,7.0
,,,,2,14,,
,,,208000.0,2,14,16.0,
,,,,2,14,12.0,
,,,214000.0,1,14,10.0,
,,,250000.0,2,14,9.0,
700000.0,,,,1,14,12.0,7.0
,,,,2,14,12.0,
500000.0,,,,2,14,15.0,3.0
300000.0,,,,1,14,12.0,9.0
,,,,1,14,,
,,,,2,14,,
,,,214296.0,2,14,6.0,
250000.0,,,289000.0,1,14,3.0,9.0
,,,240000.0,2,14,1.0,
500000.0,,,,2,14,8.0,6.0
,,21243.0,,2,14,12.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
700000.0,,,,2,14,8.0,5.0
,,,,1,14,9.0,
,,,,1,14,,
,,,,1,14,12.0,6.0
,,,,2,14,10.0,6.0
,,,300000.0,1,14,8.0,6.0
,,,,2,14,8.0,6.0
480000.0,,,,1,14,17.0,2.0
250000.0,,,,1,14,11.0,9.0
,,,,2,14,,
,,,,2,14,16.0,
,,,,1,14,15.0,
,,,,2,14,,
,,,,1,14,7.0,
100000.0,,,,1,14,8.0,6.0
100000.0,,,,1,14,10.0,6.0
,,,,1,14,12.0,6.0
,,,,2,14,12.0,
,,,,2,14,2.0,
500000.0,,,,1,14,8.0,6.0
,,,214296.0,2,14,3.0,5.0
,,,420000.0,1,14,3.0,8.0
,,,,2,14,10.0,8.0
400000.0,,,,1,14,10.0,8.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,1.0,
,,,,1,14,1.0,9.0
,,,,2,14,4.0,
,300000.0,,,1,14,10.0,
,,,200000.0,2,14,17.0,
1000000.0,,,202000.0,1,14,17.0,2.0
,,,,1,14,17.0,5.0
500000.0,,,,2,14,15.0,9.0
,,,,1,14,,
,,,,1,14,6.0,6.0
,,,,2,14,11.0,
,,,214000.0,2,14,0.0,
,,,214000.0,2,14,11.0,
,,,214000.0,1,14,10.0,
,,,,1,14,9.0,8.0
500000.0,,,,2,14,9.0,8.0
390000.0,,,,1,14,8.0,8.0
,,,400000.0,1,14,4.0,
,,,214296.0,2,14,1.0,5.0
,,,,1,14,18.0,2.0
980000.0,,,,2,14,12.0,4.0
,,,355000.0,2,14,6.0,
500000.0,,,,1,14,12.0,5.0
,,,212474.0,2,14,9.0,
1500000.0,,,,1,14,17.0,4.0
,,,,2,14,12.0,
0.0,,,,2,14,16.0,5.0
,,,,1,14,17.0,
,,,300000.0,1,14,5.0,
,,,,2,14,5.0,
,,,,2,14,3.0,
,350000.0,,,2,14,12.0,
,200000.0,,,1,14,12.0,
,,,,2,14,,
350000.0,,,,1,14,8.0,8.0
,,,,1,14,16.0,
250000.0,,,,2,14,11.0,9.0
,,,310649.0,1,14,17.0,
150000.0,,,200000.0,2,14,8.0,9.0
,250000.0,,,1,14,8.0,
,200000.0,,,1,14,12.0,
,,,,1,14,12.0,
,,,,2,14,12.0,
,,,230000.0,1,14,6.0,
,,,214296.0,2,14,5.0,
275000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,
,,,,2,14,17.0,7.0
600000.0,,,,1,14,17.0,8.0
,,,,2,14,17.0,7.0
,,,,2,14,15.0,5.0
,,21243.0,,2,14,,
450000.0,,,,2,14,17.0,2.0
700000.0,,,,1,14,14.0,8.0
600000.0,,,,1,14,15.0,8.0
600000.0,,,,1,14,12.0,4.0
,,,,2,14,10.0,
500000.0,,,,2,14,15.0,3.0
-88.0,,,,1,14,18.0,3.0
,,,,2,14,15.0,
,,,,1,14,,
800000.0,,,,1,14,12.0,8.0
,,,,2,14,15.0,1.0
,,,,2,14,,
,,21243.0,,1,14,,
1100000.0,,,,1,14,14.0,8.0
800000.0,,,,1,14,15.0,3.0
,,,,2,14,10.0,
,,,,2,14,14.0,
0.0,,,766296.0,1,14,8.0,9.0
,,,,2,14,13.0,5.0
,,,,2,14,,
,,21243.0,,1,14,,
800000.0,,,,2,14,17.0,2.0
800000.0,,,,1,14,17.0,2.0
,,,,1,14,,
,,,,2,14,,
,,,,1,14,14.0,
,,,296583.0,1,14,17.0,
,,,,2,14,12.0,
580000.0,,,147000.0,2,14,10.0,9.0
,,,,2,14,13.0,
,,,,1,14,,
1000000.0,,,,1,14,16.0,3.0
900000.0,,,,2,14,18.0,2.0
,,,,2,14,12.0,5.0
,,,-88.0,2,14,12.0,
,,,,1,14,10.0,
,,,,2,14,,
,,,,1,14,,
1200000.0,,,,1,14,17.0,2.0
980000.0,,,,2,14,17.0,2.0
,,,214296.0,2,14,8.0,
,,,,1,14,12.0,
420000.0,,,,1,14,6.0,7.0
,,,,2,14,13.0,
1500000.0,,,,1,14,18.0,2.0
500000.0,,,100000.0,2,14,5.0,9.0
1500000.0,,,,1,14,17.0,1.0
,,,,2,14,11.0,
,,,,2,14,,
700000.0,,,,2,14,17.0,2.0
527000.0,,,,2,14,14.0,5.0
,,,,1,14,16.0,
,,,,1,14,,
,,,,2,14,,
400000.0,,,,2,14,16.0,3.0
680000.0,,,,2,14,15.0,3.0
,,,,2,14,,
,,,,2,14,17.0,
,,,,2,14,,
700000.0,,,,1,14,12.0,8.0
350000.0,,,,2,14,9.0,9.0
500000.0,,,,1,14,14.0,9.0
550000.0,,,300000.0,1,14,12.0,9.0
,,,,1,14,12.0,8.0
,,,,2,14,12.0,
1000000.0,,,,1,14,12.0,8.0
,,,,2,14,8.0,
420000.0,,,,1,14,12.0,6.0
,,,,1,14,17.0,
,,,,2,14,,
800000.0,,,,1,14,8.0,3.0
,,,,2,14,7.0,
2200000.0,,,,1,14,17.0,2.0
,,,,2,14,17.0,2.0
1000000.0,,,,1,14,12.0,7.0
80000.0,,,,2,14,7.0,9.0
,,,,1,14,10.0,
,,,,2,14,22.0,2.0
1000000.0,,,,1,14,12.0,4.0
,,,,1,14,,
750000.0,,,,1,14,14.0,9.0
1000000.0,,,,2,14,17.0,2.0
,,,,2,14,8.0,
60000.0,,,,1,14,14.0,9.0
500000.0,,,,1,14,3.0,6.0
,,,,2,14,,
400000.0,,,,2,14,8.0,5.0
750000.0,,,,1,14,16.0,4.0
1200000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,214296.0,2,14,12.0,5.0
1000000.0,,,,1,14,17.0,2.0
0.0,,,,2,14,17.0,2.0
,,,160000.0,2,14,13.0,
0.0,,,,1,14,12.0,4.0
500000.0,,,,2,14,12.0,5.0
,,21243.0,,1,14,,
,,,,2,14,17.0,5.0
40000.0,,,,2,14,9.0,9.0
,,,,2,14,,
500000.0,,,,2,14,12.0,5.0
,,,214960.0,2,14,8.0,
,,,214296.0,2,14,3.0,
500000.0,,,,1,14,10.0,4.0
,,,200000.0,1,14,8.0,
,,,,2,14,0.0,
,,,,2,14,7.0,
,,,,1,14,12.0,
,,,214296.0,2,14,0.0,
500000.0,,,,2,14,12.0,5.0
,,,214296.0,1,14,2.0,
,,,,2,14,14.0,
500000.0,,,,2,14,8.0,5.0
,,,,2,14,12.0,
,,,,1,14,9.0,7.0
,380000.0,,,1,14,12.0,
,374000.0,,,1,14,12.0,
,,,,1,14,11.0,
,,,,1,14,11.0,7.0
,,,,1,14,12.0,
800000.0,,,,2,14,17.0,3.0
,,,,1,14,17.0,2.0
-88.0,,,,2,14,8.0,9.0
,,,,1,14,15.0,
2500000.0,,,,2,14,17.0,2.0
,,,,1,14,,
3000000.0,,,,1,14,17.0,2.0
,,,,2,14,0.0,
450000.0,,,,2,14,12.0,5.0
,,21243.0,,2,14,,
,,,,1,14,12.0,7.0
,,,,2,14,12.0,
650000.0,,,,1,14,12.0,8.0
,,,,1,14,12.0,
,,,,1,14,,
,,,,1,14,,
,,,214296.0,1,14,7.0,
,,,214296.0,2,14,0.0,
,,,,1,14,12.0,
,,,,1,14,12.0,
500000.0,,,,2,14,15.0,5.0
500000.0,,,,1,14,15.0,5.0
500000.0,,,,2,14,15.0,5.0
500000.0,,,,1,14,15.0,8.0
,,,214296.0,2,14,3.0,
,,,,2,14,12.0,2.0
,,,,1,14,13.0,2.0
,,21243.0,,1,14,,
318000.0,,,,2,14,12.0,9.0
380000.0,,,,1,14,8.0,8.0
,,21243.0,,2,14,,
,,,,2,14,12.0,
,,,,1,14,15.0,1.0
,,21243.0,,1,14,12.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,,1,14,17.0,
,,,214000.0,2,14,12.0,
,,,,2,14,,
,,,,2,14,15.0,
,,,,1,14,15.0,
,,,,2,14,15.0,
,,,,2,14,,
,,,,1,14,,
200000.0,,,,2,14,14.0,9.0
,,,,2,14,7.0,
,,,,1,14,12.0,5.0
,,,,1,14,,
,,,,1,14,,
,,,,2,14,,
,260000.0,,,2,14,16.0,
,,,,2,14,12.0,
,,,,2,14,0.0,
,,,,1,14,8.0,7.0
,,,,2,14,12.0,7.0
780000.0,,,,2,14,8.0,5.0
500000.0,,,,1,14,12.0,3.0
,,,214296.0,2,14,0.0,
,,,214296.0,1,14,8.0,
,,,214296.0,2,14,8.0,
600000.0,,,,1,14,12.0,8.0
,,,,1,14,10.0,
,,,,2,14,7.0,
,,,214296.0,2,14,1.0,
,,,,1,14,7.0,7.0
,,21243.0,,1,14,,
450000.0,,,,2,14,1.0,9.0
,,,,1,14,10.0,
,,,,2,14,11.0,
550000.0,,,,1,14,12.0,7.0
,,,,1,14,,
,,,,1,14,,
500000.0,,,,1,14,5.0,6.0
500000.0,,,,2,14,12.0,5.0
500000.0,,,,1,14,10.0,8.0
,,,,2,14,7.0,
400000.0,,,,1,14,8.0,6.0
,,,214296.0,1,14,3.0,
,,,,1,14,2.0,
,,,214296.0,2,14,0.0,
,,,,1,14,10.0,
,,,60000.0,2,14,12.0,
640000.0,,,,2,14,15.0,3.0
,,21243.0,,2,14,,
80000.0,,,,1,14,7.0,6.0
,,,1200000.0,1,14,19.0,2.0
,,,1200000.0,2,14,19.0,2.0
2600000.0,,,,1,14,19.0,2.0
1500000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,,1,14,,
2900000.0,,,,1,14,21.0,2.0
2500000.0,,,,2,14,17.0,2.0
,,,,1,14,,
,,,,2,14,14.0,
,,21243.0,,1,14,,
,,21243.0,,2,14,,
,,21243.0,,1,14,,
,,,,2,14,17.0,
500000.0,,,,1,14,12.0,3.0
,,,,1,14,,
,,21243.0,,2,14,,
500000.0,,,,1,14,12.0,3.0
240000.0,,,,2,14,12.0,5.0
270000.0,,,,2,14,16.0,5.0
280000.0,,,,2,14,14.0,5.0
,,,,1,14,,
,,,,2,14,,
1100000.0,,,,2,14,17.0,2.0
,,,,2,14,,
,,,,2,14,14.0,
,,,400000.0,1,14,17.0,
900000.0,,,,1,14,17.0,2.0
,,,,2,14,,
,,,,1,14,,
,,,,1,14,,
800000.0,,,,2,14,17.0,2.0
,,,,2,14,12.0,
,,,436000.0,1,14,3.0,
500000.0,,,,2,14,12.0,5.0
200000.0,,,,2,14,8.0,6.0
650000.0,,,,1,14,12.0,4.0
360000.0,,,,2,14,15.0,5.0
,,,,1,14,8.0,7.0
,,,,2,14,11.0,
500000.0,,,,1,14,12.0,9.0
,,,,2,14,11.0,
,,,214000.0,2,14,6.0,
,,,,2,14,14.0,
,,,,2,14,12.0,
,,,214000.0,1,14,6.0,
,,,,2,14,12.0,5.0
,,,214296.0,2,14,3.0,
,,,214296.0,1,14,3.0,
,,,,1,14,,
450000.0,,,,2,14,12.0,4.0
,,,,2,14,,
600000.0,,,,1,14,12.0,8.0
600000.0,,,,1,14,6.0,7.0
,,,,2,14,7.0,
0.0,,,,2,14,12.0,9.0
,,,,2,14,12.0,
,,21243.0,,1,14,,
,,21243.0,,1,14,,
,,,214000.0,1,14,2.0,
,,,214296.0,2,14,5.0,
,,,500000.0,1,14,16.0,
,,,300000.0,2,14,16.0,
500000.0,,,,1,14,8.0,6.0
,,,,2,14,5.0,
,,,220000.0,1,14,9.0,
400000.0,,,,1,14,3.0,6.0
,,,,2,14,8.0,
500000.0,,,,1,14,8.0,5.0
,,,,2,14,8.0,
,,,,2,14,13.0,
400000.0,,,,1,14,9.0,9.0
,,,214296.0,2,14,6.0,
,,,,2,14,8.0,
,,,,2,14,12.0,
190000.0,,,,1,14,3.0,6.0
,,,,2,14,,
,,,,1,14,0.0,9.0
500000.0,,,,1,14,8.0,9.0
,75000.0,,,1,14,4.0,
,,,,2,14,15.0,2.0
,,,,1,14,15.0,7.0
550000.0,,,,1,14,12.0,6.0
,,,245000.0,2,14,12.0,6.0
,,,620000.0,1,14,12.0,
550000.0,,,,1,14,14.0,1.0
,,,,2,14,,
,,,,2,14,17.0,2.0
,,,220000.0,2,14,2.0,
500000.0,,,,1,14,12.0,9.0
,,,,2,14,3.0,
,,,,2,14,17.0,4.0
,,,,1,14,17.0,7.0
,,,,2,14,11.0,
,,,214296.0,1,14,10.0,
,,,,2,14,10.0,
1900000.0,,,1200000.0,2,14,16.0,2.0
250000.0,,,,2,14,10.0,9.0
,,,,1,14,10.0,
,,,214296.0,2,14,6.0,
,,,,2,14,8.0,
500000.0,,,,1,14,12.0,5.0
,,,,2,14,12.0,
,,,,1,14,,
,,,214000.0,1,14,3.0,
,,,214000.0,2,14,7.0,
240000.0,,,,2,14,12.0,9.0
,,,,2,14,16.0,2.0
,,,,1,14,17.0,
550000.0,,,,1,14,12.0,3.0
600000.0,,,,2,14,12.0,3.0
,,,,1,14,,
1200000.0,,,,2,14,15.0,4.0
2000000.0,,,,1,14,20.0,2.0
650000.0,,,,2,14,15.0,7.0
,,,,1,14,15.0,
,,,,1,14,22.0,2.0
,,,,2,14,17.0,7.0
,,,,2,14,16.0,5.0
1600000.0,,,,1,14,17.0,2.0
,,,,1,14,12.0,
600000.0,,,,1,14,9.0,5.0
150000.0,,,,2,14,12.0,5.0
,,,,2,14,,
1000000.0,,,,1,14,14.0,3.0
,,,,2,14,17.0,3.0
,,,,1,14,,
,,,,1,14,,
2200000.0,,,,1,14,23.0,2.0
920000.0,,,,1,14,17.0,2.0
1400000.0,,,,2,14,17.0,2.0
1100000.0,,,,2,14,12.0,0.0
1170000.0,,,,1,14,12.0,0.0
,,,,1,14,,
1119000.0,,,,1,14,15.0,5.0
1190000.0,,,,2,14,15.0,5.0
,,,,1,14,,
950000.0,,,,2,14,15.0,4.0
,,,,1,14,,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,15.0,7.0
,,,,2,14,12.0,
,,,,1,14,12.0,7.0
,,,,1,14,11.0,
,,,,1,14,,
,330000.0,,,2,14,6.0,
,,,,2,14,6.0,
,,,,1,14,8.0,
,,21243.0,,1,14,12.0,
,,,420000.0,1,14,9.0,5.0
500000.0,,,,2,14,12.0,5.0
,,,,1,14,8.0,7.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,12.0,
,,,,1,14,15.0,
650000.0,,,,2,14,15.0,3.0
,,,214296.0,2,14,4.0,
,,,,2,14,6.0,
,,,162000.0,2,14,17.0,
,,,,2,14,12.0,
500000.0,,,,2,14,12.0,5.0
,,,290000.0,1,14,4.0,
,,,214296.0,2,14,6.0,
500000.0,,,,1,14,9.0,9.0
200000.0,,,400000.0,2,14,5.0,5.0
,,,214296.0,1,14,8.0,
,,,,2,14,12.0,8.0
,,,,2,14,13.0,
,,,,2,14,13.0,
1200000.0,,,,1,14,17.0,2.0
,,,220000.0,1,14,4.0,5.0
,,,236414.0,2,14,0.0,
,,,,1,14,0.0,
,,,,2,14,12.0,
200000.0,,,,1,14,18.0,2.0
,,,,2,14,12.0,
,,,,2,14,12.0,
500000.0,,,,1,14,11.0,8.0
600000.0,,,,1,14,17.0,2.0
,,,,2,14,12.0,5.0
,,,,2,14,11.0,
,,,,1,14,17.0,
,,,,1,14,15.0,
,,,,1,14,15.0,5.0
,,,,1,14,11.0,
500000.0,,,,2,14,12.0,7.0
,,,,2,14,9.0,
500000.0,,,,1,14,12.0,5.0
,,,214296.0,2,14,10.0,
200000.0,,,,2,14,12.0,3.0
,,,,1,14,,
,,,,1,14,,
,,,234000.0,2,14,10.0,
1269000.0,,,,2,14,19.0,2.0
,,,,1,14,9.0,
,,,214296.0,2,14,5.0,
,,,214296.0,1,14,,
,,,,1,14,10.0,
,,21243.0,,1,14,11.0,
,,21243.0,,1,14,9.0,
,200000.0,,,2,14,12.0,5.0
,,21243.0,,1,14,,
,,,,2,14,12.0,5.0
,,,,2,14,7.0,
521000.0,,,,1,14,12.0,9.0
,,,,1,14,17.0,2.0
,,,,2,14,12.0,
,,,,2,14,2.0,
500000.0,,,,2,14,11.0,9.0
330000.0,,,,1,14,11.0,8.0
500000.0,,,,1,14,12.0,7.0
350000.0,,,,2,14,9.0,9.0
,,,,2,14,,
500000.0,,,,2,14,12.0,5.0
,,,,1,14,8.0,
500000.0,,,,2,14,16.0,5.0
,,21243.0,,2,14,,
,,,214296.0,2,14,9.0,
,,,-88.0,1,14,17.0,
,,,406000.0,2,14,5.0,
,,,,1,14,13.0,7.0
600000.0,,,,2,14,12.0,9.0
,,,,1,14,16.0,
700000.0,,,270000.0,1,14,10.0,7.0
,,,212000.0,2,14,12.0,
500000.0,,,,2,14,16.0,5.0
,150000.0,,,2,14,12.0,
,,,580000.0,1,14,8.0,8.0
600000.0,,,,1,14,12.0,1.0
,,,180000.0,2,14,8.0,
,,,520000.0,1,14,10.0,
1100000.0,,,,2,14,17.0,2.0
0.0,,,,2,14,17.0,2.0
,,,230000.0,1,14,8.0,
,,,250000.0,2,14,11.0,
,,,,1,14,16.0,
,120000.0,,,2,14,8.0,
,,,,2,14,12.0,7.0
,,,300000.0,1,14,2.0,
,,,212000.0,2,14,2.0,
250000.0,,,,2,14,12.0,9.0
280000.0,,,,2,14,8.0,9.0
,,,,2,14,,
,,,,2,14,,
,,,,2,14,,
,,,,1,14,,
,,,420000.0,2,14,12.0,
,,,203000.0,1,14,8.0,
,35000.0,,430000.0,1,14,8.0,
700000.0,,,600000.0,1,14,15.0,4.0
,,,214000.0,2,14,10.0,
400000.0,,,,2,14,12.0,5.0
,,,,1,14,13.0,
20000.0,,,200000.0,2,14,10.0,9.0
,,,240000.0,1,14,6.0,
,,,214296.0,1,14,10.0,
,,,214296.0,2,14,8.0,
700000.0,,,,2,14,15.0,2.0
480000.0,,,,1,14,12.0,7.0
,,,,1,14,,
,,,,2,14,15.0,7.0
,,,,2,14,13.0,
750000.0,,,,2,14,15.0,5.0
,,,,2,14,,
,,,214296.0,2,14,6.0,
,,,241187.0,1,14,4.0,
300000.0,,,,2,14,17.0,5.0
600000.0,,,,1,14,15.0,6.0
,,,,1,14,,
,,,214000.0,2,14,8.0,
,,,240000.0,1,14,2.0,
,,,,1,14,8.0,7.0
500000.0,,,,1,14,12.0,8.0
,,,,2,14,8.0,
520000.0,,,,1,14,8.0,9.0
,,,,2,14,12.0,
,,,,1,14,12.0,
,,,,2,14,10.0,
,,,,2,14,6.0,
,,,,1,14,8.0,
,,,,2,14,23.0,
1200000.0,,,,1,14,17.0,1.0
,,,,2,14,11.0,5.0
,,,,1,14,12.0,7.0
,,,490000.0,1,14,12.0,8.0
,,,214296.0,2,14,6.0,
650000.0,,,,1,14,14.0,7.0
,,,,1,14,16.0,1.0
,,,,2,14,15.0,5.0
