id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion,dormitorios_estimados,personas_hogar,indice_hacinamiento,f_A,clasificacion,precio_m2
290,casa,venta,Valdivia,480000000.0,230.0,"Quitacalzon, Valdivia",11,2.9,0.26,1,Sin hacinamiento,2086956.5217391304
291,casa,venta,Valdivia,740000000.0,392.0,"Valdivia, Isla Teja",19,2.9,0.15,1,Sin hacinamiento,1887755.1020408163
292,casa,venta,Valdivia,500000000.0,160.0,Valdivia,8,2.9,0.36,1,Sin hacinamiento,3125000.0
293,casa,venta,Valdivia,125000000.0,124.0,"Oportunidad, Sector Niebla, Niebla, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1008064.5161290322
294,casa,venta,Valdivia,400000000.0,305.0,"Los Laureles 310, Valdivia, Isla Teja, Valdivia",15,2.9,0.19,1,Sin hacinamiento,1311475.4098360655
295,casa,venta,Valdivia,760000000.0,310.0,"Torobayo, Valdivia",15,2.9,0.19,1,Sin hacinamiento,2451612.9032258065
296,casa,venta,Valdivia,491960000.0,391.0,"Valdivia, Las Animas",19,2.9,0.15,1,Sin hacinamiento,1258209.7186700767
297,casa,venta,Valdivia,316000000.0,139.0,Valdivia,6,2.9,0.48,1,Sin hacinamiento,2273381.294964029
298,casa,venta,Valdivia,460000000.0,160.0,"Condominio El Bayo, Valdivia, Torobayo, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2875000.0
299,casa,venta,Valdivia,119600000.0,134.0,Valdivia,6,2.9,0.48,1,Sin hacinamiento,892537.3134328359
300,casa,venta,Valdivia,888360000.0,500.0,"Condominio Riberas Del Estancilla - T-350, Torobayo, Valdivia",25,2.9,0.12,1,Sin hacinamiento,1776720.0
301,casa,venta,Valdivia,594000000.0,180.0,"6RC6+4C Valdivia, Chile, Valdivia",9,2.9,0.32,1,Sin hacinamiento,3300000.0
302,casa,venta,Valdivia,290000000.0,240.0,"AVDA. CIRCUNVALACIÓN SUR, Sur De Valdivia, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1208333.3333333333
303,casa,venta,Valdivia,600000000.0,300.0,"Justus Schuler 138, Valdivia, Los Ríos, Chile, Isla Teja, Valdivia",15,2.9,0.19,1,Sin hacinamiento,2000000.0
304,casa,venta,Valdivia,512000000.0,231.0,"VALDIVIA, CONDOMINIO MIRAFLORES. AMPLIA CASA, Valdivia",11,2.9,0.26,1,Sin hacinamiento,2216450.2164502162
305,casa,venta,Valdivia,343600000.0,136.0,"El Rebellin, Valdivia",6,2.9,0.48,1,Sin hacinamiento,2526470.588235294
306,casa,venta,Valdivia,492000000.0,200.0,Valdivia,10,2.9,0.29,1,Sin hacinamiento,2460000.0
307,casa,venta,Valdivia,170000000.0,150.0,"Las Animas, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1133333.3333333333
308,casa,venta,Valdivia,180000000.0,78.0,"Avenida Pedro Montt, 400, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2307692.3076923075
309,casa,venta,Valdivia,319600000.0,140.0,"Camino A Paillao 1 - 300, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2282857.1428571427
310,casa,venta,Valdivia,396000000.0,250.0,"Loncoyen 1 - 300, Valdivia",12,2.9,0.24,1,Sin hacinamiento,1584000.0
311,casa,venta,Valdivia,480000000.0,200.0,"Condominio El Bayo, Valdivia, Torobayo, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2400000.0
312,casa,venta,Valdivia,370000000.0,760.0,"Toribio Medina, 600 - 900, Campo Militar De Valdivia, Valdivia",38,2.9,0.08,1,Sin hacinamiento,486842.1052631579
313,casa,venta,Valdivia,1400000000.0,583.0,"Torobayo, Valdivia",29,2.9,0.1,1,Sin hacinamiento,2401372.2126929676
314,casa,venta,Valdivia,592400000.0,650.0,"Beauchef, 600 - 900, Centro De Valdivia, Valdivia",32,2.9,0.09,1,Sin hacinamiento,911384.6153846154
315,casa,venta,Valdivia,204000000.0,270.0,"Camino Costero, 1 - 300, Valdivia",13,2.9,0.22,1,Sin hacinamiento,755555.5555555555
316,casa,venta,Valdivia,540000000.0,400.0,"Isla Teja, Isla Teja, Valdivia",20,2.9,0.14,1,Sin hacinamiento,1350000.0
317,casa,venta,Valdivia,640000000.0,450.0,"Isla Teja, Valdivia",22,2.9,0.13,1,Sin hacinamiento,1422222.2222222222
318,casa,venta,Valdivia,160000000.0,67.0,"CASA EN VENTA DE 3 DORM. SECTOR LOS FUNDADORES EN VALDIVIA, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2388059.7014925373
319,casa,venta,Valdivia,135000000.0,90.0,"VILLA GALILEA, Valdivia",4,2.9,0.72,1,Sin hacinamiento,1500000.0
320,casa,venta,Valdivia,65000000.0,92.0,"Angamos 1 - 300, Las Animas, Valdivia",4,2.9,0.72,1,Sin hacinamiento,706521.7391304348
321,casa,venta,Valdivia,352000000.0,137.0,"Valdivia, Isla Teja",6,2.9,0.48,1,Sin hacinamiento,2569343.0656934306
322,casa,venta,Valdivia,320000000.0,256.0,Valdivia,12,2.9,0.24,1,Sin hacinamiento,1250000.0
323,casa,venta,Valdivia,225000000.0,183.0,"Avenida Pedro Montt 1 - 300, Sur De Valdivia, Valdivia",9,2.9,0.32,1,Sin hacinamiento,1229508.1967213114
324,casa,venta,Valdivia,720000000.0,220.0,"Torobayo, Valdivia",11,2.9,0.26,1,Sin hacinamiento,3272727.272727273
325,casa,venta,Valdivia,480000000.0,230.0,Valdivia,11,2.9,0.26,1,Sin hacinamiento,2086956.5217391304
326,casa,venta,Valdivia,600000000.0,330.0,"El MANZANO 1 - 300, Isla Teja, Valdivia",16,2.9,0.18,1,Sin hacinamiento,1818181.8181818181
327,casa,venta,Valdivia,380000000.0,385.0,"Loncoyen 1516, Torobayo, Valdivia",19,2.9,0.15,1,Sin hacinamiento,987012.987012987
328,casa,venta,Valdivia,520000000.0,145.0,"Condominio El Bayo, Valdivia, Torobayo, Valdivia",7,2.9,0.41,1,Sin hacinamiento,3586206.896551724
329,casa,venta,Valdivia,150000000.0,77.0,"4JQV+WF Valdivia, Chile, Valdivia",3,2.9,0.97,1,Sin hacinamiento,1948051.948051948
330,casa,venta,Valdivia,218000000.0,112.0,"Avenida España 1 - 300, Las Animas, Valdivia",5,2.9,0.58,1,Sin hacinamiento,1946428.5714285714
331,casa,venta,Valdivia,280000000.0,270.0,"Camino A Calfuco, Valdivia",13,2.9,0.22,1,Sin hacinamiento,1037037.0370370371
332,casa,venta,Valdivia,181400000.0,67.0,"Juan José De La Carrera 212, 5112181 Valdivia, Los Ríos, Chile, Valdivia",3,2.9,0.97,1,Sin hacinamiento,2707462.686567164
333,casa,venta,Valdivia,1200000000.0,600.0,"Costanera De Valdivia, Valdivia",30,2.9,0.1,1,Sin hacinamiento,2000000.0
334,casa,venta,Valdivia,518400000.0,160.0,"Torobayo, Valdivia",8,2.9,0.36,1,Sin hacinamiento,3240000.0
335,casa,venta,Valdivia,280000000.0,140.0,"Torobayo, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2000000.0
336,casa,venta,Valdivia,512000000.0,500.0,"Altos De Quitacalzón, Valdivia",25,2.9,0.12,1,Sin hacinamiento,1024000.0
337,casa,venta,Valdivia,364000000.0,224.0,"Niebla, Niebla, Valdivia",11,2.9,0.26,1,Sin hacinamiento,1625000.0
338,casa,venta,Valdivia,350000000.0,180.0,"Carlos Anwandter 617, Valdivia, Centro De Valdivia, Valdivia",9,2.9,0.32,1,Sin hacinamiento,1944444.4444444445
339,casa,venta,Valdivia,460000000.0,200.0,"Torobayo, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2300000.0
340,casa,venta,Valdivia,160000000.0,150.0,"Pino Huacho, Valdivia",7,2.9,0.41,1,Sin hacinamiento,1066666.6666666667
341,casa,venta,Valdivia,440000000.0,230.0,"T-352, Valdivia, Los Ríos, Chile, Valdivia",11,2.9,0.26,1,Sin hacinamiento,1913043.4782608696
342,casa,venta,Valdivia,520000000.0,335.0,"Valdivia, Isla Teja",16,2.9,0.18,1,Sin hacinamiento,1552238.8059701493
343,casa,venta,Valdivia,380000000.0,160.0,"Los Silos 120, Valdivia, Torobayo, Valdivia",8,2.9,0.36,1,Sin hacinamiento,2375000.0
344,casa,venta,Valdivia,740000000.0,392.0,"Isla Teja, Valdivia",19,2.9,0.15,1,Sin hacinamiento,1887755.1020408163
345,casa,venta,Valdivia,350000000.0,140.0,"Condominio Fundo La Esperanza, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2500000.0
346,casa,venta,Valdivia,248000000.0,107.0,"Valdivia, Sur De Valdivia",5,2.9,0.58,1,Sin hacinamiento,2317757.0093457946
347,casa,venta,Valdivia,528600000.0,250.0,"Isla Teja, Isla Teja, Valdivia",12,2.9,0.24,1,Sin hacinamiento,2114400.0
348,casa,venta,Valdivia,300000000.0,381.0,"Collico, Valdivia, Chile, Valdivia",19,2.9,0.15,1,Sin hacinamiento,787401.5748031496
349,casa,venta,Valdivia,380000000.0,140.0,"Los Arrayanes 300, Valdivia, Chile, Isla Teja, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2714285.714285714
350,casa,venta,Valdivia,400000000.0,144.0,"Carpe Diem, Valdivia, Chile, Torobayo, Valdivia",7,2.9,0.41,1,Sin hacinamiento,2777777.777777778
351,casa,venta,Valdivia,248000000.0,130.0,"Niebla, Niebla, Valdivia",6,2.9,0.48,1,Sin hacinamiento,1907692.3076923077
352,casa,venta,Valdivia,360000000.0,120.0,"TOROBAYO, VALDIVIA, Torobayo, Valdivia",6,2.9,0.48,1,Sin hacinamiento,3000000.0
353,casa,venta,Valdivia,480000000.0,208.0,"Torobayo, Valdivia, Chile, Valdivia",10,2.9,0.29,1,Sin hacinamiento,2307692.3076923075
354,casa,venta,Valdivia,518000000.0,240.0,"Apart Hotel Mirador De Estancilla, Valdivia, Chile, Valdivia",12,2.9,0.24,1,Sin hacinamiento,2158333.3333333335
355,casa,venta,Valdivia,73000000.0,75.0,"San Pedro Siete 1 - 300, Sur De Valdivia, Valdivia",3,2.9,0.97,1,Sin hacinamiento,973333.3333333334
