id,tipo,modalidad,comuna,precio,m2_utiles,ubicacion
1045,casa,venta,Futrono,560000000,286 m² útiles,"Futrono, Lago Ranco"
1046,casa,venta,Futrono,1680000000,415 m² útiles,"Llifén, Lago Ranco, Futrono"
1047,casa,venta,Futrono,700000000,350 m² útiles,"Futrono, Localidad De Futrono"
1048,casa,venta,Futrono,872000000,300 m² útiles,"Futrono, Localidad De Futrono"
1049,casa,venta,Futrono,140000000,110 m² útiles,"Chile, Localidad De Futrono, Futrono"
1050,casa,venta,Futrono,178880000,160 m² útiles,"Futrono, Localidad De Futrono"
1051,casa,venta,Futrono,70.000.000,48 m² útiles,"Villa Volcanes, Localidad De Futrono, Futrono"
1052,casa,venta,Futrono,500000000,199 m² útiles,Futrono
1053,casa,venta,Futrono,370.000.000,139 m² útiles,"Futrono, Localidad De Futrono"
1054,casa,venta,Futrono,360000000,139 m² útiles,"Fundo El Mirador, Futrono, Futrono"
1055,casa,venta,Futrono,720000000,300 m² útiles,"Bahia Coique, Ranco, Futrono"
1056,casa,venta,Futrono,440000000,139 m² útiles,Futrono
1057,casa,venta,Futrono,360000000,100 m² útiles,"Los Nogales 243, Futrono, Los Ríos, Chile, Futrono"
1058,casa,venta,Futrono,130.000.000,202 m² útiles,"Nva Uno 1200 - 1500, Futrono, Localidad De Futrono, Futrono"
1059,casa,venta,Futrono,49600000,36 m² útiles,"QPXW+PH, Llifén, Futrono, Los Ríos, Chile, Lago Ranco, Futrono"
1060,casa,venta,Futrono,740000000,400 m² útiles,"Bahía Coique, Futrono, Lago Ranco, Futrono"
1061,casa,venta,Futrono,560000000,243 m² útiles,"Futrono, Localidad De Futrono"
1062,casa,venta,Futrono,880000000,270 m² útiles,"Futrono, Localidad De Futrono"
1063,casa,venta,La Unión,115.000.000,78 m² útiles,"Villa Los Parques #520, La Unión"
1064,casa,venta,La Unión,372760000,200 m² útiles,"CAUPÓLICAN, La Unión"
1065,casa,venta,La Unión,240000000,190 m² útiles,La Unión
1066,casa,venta,La Unión,266000000,200 m² útiles,"Sector Pampa Negrón, La Unión"
1067,casa,venta,La Unión,388000000,342 m² útiles,"Riquelme 1004, La Unión, La Unión"
1068,casa,venta,La Unión,220000000,225 m² útiles,"Villa Verde 1 - 300, La Unión"
1069,casa,venta,La Unión,400000000,303 m² útiles,La Unión
1070,casa,venta,La Unión,151840000,150 m² útiles,"CASA CAMPESTRE DE 150 M2 EN PARCELA DE 5000M2, La Unión"
1071,casa,venta,La Unión,36.000.000,50 m² útiles,"SECTOR TRUMAO, La Unión"
1072,casa,venta,La Unión,160.000.000,180 m² útiles,"Serrano 845, Ranco, La Unión, La Unión"
1073,casa,venta,La Unión,234120000,225 m² útiles,"Eleuterio Ramírez 1473, La Unión, Chile, La Unión"
1074,casa,venta,La Unión,392000000,320 m² útiles,La Unión
1075,casa,venta,La Unión,180400000,138 m² útiles,"Arturo Prat 1187, La Unión, Chile, La Unión"
1076,casa,venta,La Unión,250.000.000,305 m² útiles,"Cam. La Flor, La Unión, La Unión"
1077,casa,venta,La Unión,75.000.000,95 m² útiles,"Meliton Montesinos, La Unión"
1078,casa,venta,La Unión,130.000.000,140 m² útiles,"RAPACO, La Unión"
1079,casa,venta,La Unión,270.000.000,278 m² útiles,La Unión
1080,casa,venta,La Unión,150.000.000,165 m² útiles,"Pasaje Las Dalias, La Unión"
1081,casa,venta,La Unión,140.000.000,190 m² útiles,"La Unión, Chile, La Unión"
1082,casa,venta,La Unión,260.000.000,230 m² útiles,La Unión
1083,casa,venta,La Unión,1720000000,420 m² útiles,La Unión
1084,casa,venta,La Unión,250.000.000,330 m² útiles,"La Unión, Chile, La Unión"
1085,casa,venta,La Unión,308800000,120 m² útiles,"Arturo Prat N°447, La Unión"
1086,casa,venta,La Unión,220.000.000,130 m² útiles,"Manuel Rodriguez 946, La Unión"
1087,casa,venta,La Unión,95.000.100,53 m² útiles,"T-210, La Unión"
1088,casa,venta,La Unión,62.000.000,50 m² útiles,"Los Esteros S/n°, La Unión"
1089,casa,venta,La Unión,1520000000,540 m² útiles,La Unión
1090,casa,venta,La Unión,180.000.000,126 m² útiles,La Unión
1091,casa,venta,La Unión,190.000.000,140 m² útiles,"T-75 1 - 300, Puerto Nuevo, La Unión, Los Ríos, Chile, La Unión"
1092,casa,venta,La Unión,314000000,208 m² útiles,La Unión
1093,casa,venta,La Unión,336000000,6.700 m² útiles,La Unión
1094,casa,venta,La Unión,180.000.000,185 m² útiles,"LA UNION, La Unión"
1095,casa,venta,La Unión,120.000.000,51 m² útiles,"Arturo Prat 1 - 300, La Unión, La Unión"
1096,casa,venta,La Unión,75.000.000,53 m² útiles,"Pje. Nueva Esperanza 300 - 600, La Unión, La Unión"
1097,casa,venta,La Unión,100.000.000,72 m² útiles,La Unión
1098,casa,venta,La Unión,110400000,136 m² útiles,"Javiera Carrera 1 - 300, La Unión, La Unión"
1099,casa,venta,La Unión,380000000,250 m² útiles,"PXP5+87 La Unión, Chile, La Unión"
1100,casa,venta,La Unión,130.000.000,138 m² útiles,"PVQ3+6G La Unión, Chile, La Unión"
1101,casa,venta,La Unión,140.000.000,100 m² útiles,"Eleuterio Ramírez 1625, 5220459 La Unión, Los Ríos, Chile, La Unión"
1102,casa,venta,La Unión,220.000.000,211 m² útiles,"MVX8+85 Vista Hermosa, La Unión, Chile, La Unión"
1103,casa,venta,La Unión,316000000,260 m² útiles,"Puerto Nuevo, La Unión, La Unión"
1104,casa,venta,La Unión,340000000,285 m² útiles,La Unión
1105,casa,venta,La Unión,130.000.000,137 m² útiles,"PVQ3+4M La Unión, Chile, La Unión"
1106,casa,venta,La Unión,260.000.000,133 m² útiles,"Camino La Flor, La Unión, La Unión"
1107,casa,venta,La Unión,221080000,179 m² útiles,"Altos San Isidro Parcela 11 Sector Rapaco La Unión, La Unión"
1108,casa,venta,La Unión,2.500.000.000,500 m² útiles,"VENTA PARCELA 1HA + CASA + GALPON 1.300MT2 - RIO BUENO, La Unión"
1109,casa,venta,La Unión,250.000.000,175 m² útiles,"Rapaco - Alto San Isidro, La Unión"
1110,casa,venta,La Unión,280.000.000,260 m² útiles,"Puente Presidente Ibañez, La Unión"
1111,casa,venta,La Unión,340000000,285 m² útiles,"Lomas De Cudico, La Unión"
1112,casa,venta,La Unión,160.000.000,161 m² útiles,"Caupolicán 1092, La Unión, La Unión"
1113,casa,venta,La Unión,180.000.000,10.000 m² útiles,"Q595+J9, Los Esteros, La Unión, La Unión"
1114,casa,venta,La Unión,65.000.000,32 m² útiles,"Puerto Nuevo, La Unión, La Unión"
1115,casa,venta,La Unión,108.000.000,198 m² útiles,"Rio Bueno  SN, La Unión"
1116,casa,venta,La Unión,320000000,285 m² útiles,La Unión
1117,casa,venta,Río Bueno,70.000.000,64 m² útiles,"Sector Rucatayo Alto, A 20 Min. De Entre Lagos Y Playa Mantilhue, Río Bueno"
1118,casa,venta,Río Bueno,455840000,150 m² útiles,"La Florida, Río Bueno"
1119,casa,venta,Río Bueno,690.000.000,300 m² útiles,"Excelente Conectividad A Ruta 5 Sur, A 10 Min. De Rio Bueno Y 20 Min. De Osorno, Río Bueno"
1120,casa,venta,Río Bueno,89.000.000,71 m² útiles,"Lisandro Acevedo, Condominio La Cantera., Río Bueno"
1121,casa,venta,Río Bueno,85.000.000,120 m² útiles,"Parque Y Plaza De Juegos Villa Bicentenario, Rio Bueno, Río Bueno, Chile, Río Bueno"
1122,casa,venta,Río Bueno,85.000.000,46 m² útiles,"Margot Duhalde 1 - 300, Río Bueno"
1123,casa,venta,Río Bueno,87.000.000,53 m² útiles,"Piruco 1 - 300, Río Bueno"
1124,casa,venta,Río Bueno,165.000.000,132 m² útiles,"18 DE SEPTIEMBRE RÍO BUENO, Río Bueno"
1125,casa,venta,Río Bueno,260000000,233 m² útiles,"H37M+6V, Trafun, Río Bueno, Los Ríos, Chile, Río Bueno"
1126,casa,venta,Río Bueno,230.000.000,300 m² útiles,"Blanco Encalada 638, Rio Bueno, Río Bueno, Río Bueno"
1127,casa,venta,Río Bueno,144000000,252 m² útiles,"RIO BUENO CASA, Río Bueno"
1128,casa,venta,Río Bueno,250.000.000,124 m² útiles,"Independencia 1436, Rio Bueno, Río Bueno, Río Bueno"
1129,casa,venta,Río Bueno,70.000.000,64 m² útiles,Río Bueno
1130,casa,venta,Río Bueno,95.000.000,50 m² útiles,"Diego Portales, 750, Río Bueno"
1131,casa,venta,Río Bueno,90.000.000,91 m² útiles,"Crucero, Río Bueno, Chile, Río Bueno"
1132,casa,venta,Río Bueno,175.000.000,106 m² útiles,"Trafun, Rio Bueno, Río Bueno"
1133,casa,venta,Río Bueno,68760000,60 m² útiles,"Trapi, Rio Bueno, Río Bueno"
1134,casa,venta,Río Bueno,150.000.000,120 m² útiles,"T-99-U, Trafun, Río Bueno, Río Bueno"
1135,casa,venta,Río Bueno,165.000.000,120 m² útiles,"T-99-U, Trafun, Río Bueno, Río Bueno"
1136,casa,venta,Río Bueno,192000000,91 m² útiles,Río Bueno
1137,casa,venta,Río Bueno,230.000.000,255 m² útiles,"San Martín 1665, Rio Bueno, Río Bueno, Río Bueno"
1138,casa,venta,Río Bueno,325.000.000,205 m² útiles,"P55W+88 Las Golondrinas, Río Bueno, Chile, Río Bueno"
1139,casa,venta,Río Bueno,68760000,60 m² útiles,"Trapi SN, Río Bueno, Río Bueno"
1140,casa,venta,Río Bueno,900000000,1.315 m² útiles,"ESQUINA CON OHIGGINS, Río Bueno"
1141,casa,venta,Río Bueno,48360000,38 m² útiles,"Mackenna 1918, Rio Bueno, Río Bueno, Río Bueno"
1142,casa,venta,Río Bueno,80.000.000,110 m² útiles,"Mansun (Bueyes), Rio Bueno, Río Bueno, Río Bueno"
1143,casa,venta,Río Bueno,164.000.000,130 m² útiles,"Rio Bueno, Río Bueno"
1144,casa,venta,Panguipulli,180000000,108 m² útiles,Panguipulli
1145,casa,venta,Panguipulli,1114000000,280 m² útiles,"A Cinco Minutos Del Pueblo De De Panguipulli, Lago Panguipulli, Panguipulli"
1146,casa,venta,Panguipulli,1940000000,767 m² útiles,"A 7km De Playa Monje, Lago Panguipulli, Panguipulli"
1147,casa,venta,Panguipulli,680000000,250 m² útiles,"Condominio Cercano Al Pueblo De Panguipulli, Lago Panguipulli, Panguipulli"
1148,casa,venta,Panguipulli,296.000.000,240 m² útiles,"Km 7 Camino Internacional, Lago Calafquén, Panguipulli"
1149,casa,venta,Panguipulli,2388000000,880 m² útiles,"Sector Niltre, Lago Panguipulli, Panguipulli"
1150,casa,venta,Panguipulli,156000000,90 m² útiles,"Manuel Rodríguez, Panguipulli, Lago Panguipulli, Panguipulli"
1151,casa,venta,Panguipulli,596000000,340 m² útiles,"CWJH+MH Nomeco, Panguipulli, Chile, Lago Calafquén, Panguipulli"
1152,casa,venta,Panguipulli,920000000,250 m² útiles,Panguipulli
1153,casa,venta,Panguipulli,204000000,115 m² útiles,"Panguipulli, Lago Panguipulli"
1154,casa,venta,Panguipulli,580000000,196 m² útiles,"Sector Puyumen, Lago Panguipulli, Panguipulli"
1155,casa,venta,Panguipulli,252000000,250 m² útiles,"Panguipulli, Chile, Lago Panguipulli, Panguipulli"
1156,casa,venta,Panguipulli,640000000,225 m² útiles,"J.B. Etchegaray, Panguipulli, Lago Panguipulli, Panguipulli"
1157,casa,venta,Panguipulli,1040000000,250 m² útiles,"Panguipulli, Lago Panguipulli, Panguipulli"
1158,casa,venta,Panguipulli,222720000,180 m² útiles,Panguipulli
1159,casa,venta,Panguipulli,476000000,217 m² útiles,"Pilinhue, Panguipulli, Chile, Lago Calafquén, Panguipulli"
1160,casa,venta,Panguipulli,130.000.000,110 m² útiles,"GENERAL IBAÑEZ, Lago Panguipulli, Panguipulli"
1161,casa,venta,Panguipulli,130.000.000,81 m² útiles,"Coñaripe, 1 - 300, Panguipulli"
1162,casa,venta,Panguipulli,368000000,140 m² útiles,"Región De Los Rios, Lago Panguipulli, Panguipulli"
1163,casa,venta,Panguipulli,680000000,300 m² útiles,"Panguipulli, Lago Panguipulli"
1164,casa,venta,Panguipulli,368000000,140 m² útiles,"9RW2+7F Pullinque, Panguipulli, Chile, Panguipulli"
1165,casa,venta,Panguipulli,79000000,100 m² útiles,"Panguipulli, Lago Panguipulli"
1166,casa,venta,Panguipulli,920000000,400 m² útiles,"Panguipulli, Lago Panguipulli"
1167,casa,venta,Panguipulli,636000000,5.000 m² útiles,"Condominio Pilinhue 2 Parcela 17, 0, Lago Calafquén, Panguipulli"
1168,casa,venta,Panguipulli,90.000.000,88 m² útiles,"Panguipulli, Lago Panguipulli"
1169,casa,venta,Panguipulli,636000000,225 m² útiles,"Panguipulli, Lago Panguipulli"
1170,casa,venta,Panguipulli,200000000,200 m² útiles,"Neltume, Panguipulli"
1171,casa,venta,Panguipulli,760000000,388 m² útiles,Panguipulli
1172,casa,venta,Panguipulli,295.000.000,241 m² útiles,"Huilo-Huilo, Panguipulli, Chile, Panguipulli"
1173,casa,venta,Panguipulli,340000000,244 m² útiles,"Chile, Panguipulli"
1174,casa,venta,Panguipulli,119600000,65 m² útiles,"Lago Panguipulli, Panguipulli"
1175,casa,venta,Panguipulli,680000000,5.000 m² útiles,"9M4P+VX Panguipulli, Chile, Lago Panguipulli, Panguipulli"
1176,casa,venta,Panguipulli,180.000.000,70 m² útiles,"Lago Panguipulli, Panguipulli"
1177,casa,venta,Panguipulli,144000000,80 m² útiles,"Ramón Freire 300, Panguipulli, Lago Panguipulli, Panguipulli"
1178,casa,venta,Panguipulli,876000000,340 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1179,casa,venta,Panguipulli,50.000.000,150 m² útiles,"Pasaje El Laurel 1 - 300, Lago Panguipulli, Panguipulli"
1180,casa,venta,Panguipulli,1098000000,341 m² útiles,"ESPECTACULAR CASA - CONDOMINIO / PANGUIPULLI, Lago Panguipulli, Panguipulli"
1181,casa,venta,Panguipulli,912200000,4.135 m² útiles,"Ramon Freire, 300 - 600, Lago Panguipulli, Panguipulli"
1182,casa,venta,Panguipulli,299.000.000,140 m² útiles,Panguipulli
1183,casa,venta,Panguipulli,223600000,140 m² útiles,Panguipulli
1184,casa,venta,Panguipulli,650.000.000,75 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1185,casa,venta,Panguipulli,90.000.000,100 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1186,casa,venta,Panguipulli,70.000.000,80 m² útiles,"Panguipulli, Lago Panguipulli"
1187,casa,venta,Panguipulli,119600000,50 m² útiles,"Panguipulli, Lago Panguipulli"
1188,casa,venta,Panguipulli,560000000,298 m² útiles,"Ruta 203, Panguipulli, Los Ríos, Chile, Lago Panguipulli, Panguipulli"
1189,casa,venta,Panguipulli,74.000.000,75 m² útiles,"Panguipulli, Lago Panguipulli"
1190,casa,venta,Panguipulli,115.000.000,86 m² útiles,Panguipulli
1191,casa,venta,Panguipulli,1114000000,298 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1192,casa,venta,Panguipulli,85.000.000,85 m² útiles,Panguipulli
1193,casa,venta,Panguipulli,80720000,47 m² útiles,Panguipulli
1194,casa,venta,Panguipulli,880000000,180 m² útiles,Panguipulli
1195,casa,venta,Panguipulli,144000000,80 m² útiles,"Ramón Freire 300, Panguipulli, Lago Panguipulli, Panguipulli"
1196,casa,venta,Panguipulli,120000000,80 m² útiles,"Panguipulli, Lago Panguipulli"
1197,casa,venta,Panguipulli,166000000,83 m² útiles,"Neltume, Panguipulli"
1198,casa,venta,Panguipulli,251680000,201 m² útiles,"Panguipulli, Lago Panguipulli"
1199,casa,venta,Panguipulli,236000000,133 m² útiles,"Huilo-Huilo, Panguipulli, Chile, Panguipulli"
1200,casa,venta,Panguipulli,296000000,341 m² útiles,"LAGO PIRIHUEICO / HUILO HUILO, Panguipulli"
1201,casa,venta,Panguipulli,108000000,5.000 m² útiles,"MITRENTUE HJ 1 LOTE 9, 1 - 300, Panguipulli"
1202,casa,venta,Panguipulli,1520000000,340 m² útiles,"Panguipulli, Lago Panguipulli"
1203,casa,venta,Panguipulli,880000000,303 m² útiles,"Panguipulli, Lago Panguipulli"
1204,casa,venta,Panguipulli,580000000,196 m² útiles,"Panguipulli, Lago Panguipulli"
1205,casa,venta,Panguipulli,120000000,80 m² útiles,"Panguipulli, Lago Panguipulli"
1206,casa,venta,Panguipulli,153800000,80 m² útiles,"J.B. Etchegaray 54, Panguipulli, Valdivia, Lago Panguipulli, Panguipulli"
1207,casa,venta,Panguipulli,128320000,66 m² útiles,Panguipulli
1208,casa,venta,Panguipulli,636000000,340 m² útiles,"Panguipulli, Lago Calafquén"
1209,casa,venta,Panguipulli,792000000,500 m² útiles,"Panguipulli, Lago Panguipulli"
1210,casa,venta,Panguipulli,792000000,500 m² útiles,"Costa Panguipulli, Completamente Amoblada, Lago Panguipulli, Panguipulli"
1211,casa,venta,Panguipulli,920000000,270 m² útiles,"Coihueco, Lago Panguipulli, Panguipulli"
1212,casa,venta,Panguipulli,740000000,280 m² útiles,Panguipulli
1213,casa,venta,Panguipulli,78680000,90 m² útiles,Panguipulli
1214,casa,venta,Panguipulli,2480000000,767 m² útiles,"Panguipulli, Lago Panguipulli"
1215,casa,venta,Panguipulli,1160000000,340 m² útiles,"Panguipulli, Lago Panguipulli"
1216,casa,venta,Panguipulli,600000000,200 m² útiles,"Panguipulli, Lago Panguipulli"
1217,casa,venta,Panguipulli,195600000,105 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1218,casa,venta,Panguipulli,230000000,115 m² útiles,"Panguipulli, Lago Panguipulli"
1219,casa,venta,Panguipulli,1080000000,340 m² útiles,"Panguipulli, Lago Panguipulli"
1220,casa,venta,Panguipulli,416000000,120 m² útiles,Panguipulli
1221,casa,venta,Panguipulli,2320000000,450 m² útiles,"Lago Panguipulli, Lago Panguipulli, Panguipulli"
1222,casa,venta,Panguipulli,287320000,120 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1223,casa,venta,Panguipulli,220000000,65 m² útiles,"Panguipulli, Lago Panguipulli"
1224,casa,venta,Panguipulli,418640000,283 m² útiles,Panguipulli
1225,casa,venta,Panguipulli,180.000.000,180 m² útiles,"Gonzalez - Gabriel Gonzales 147, 5210199 Panguipulli, Los Ríos, Chile, Lago Panguipulli, Panguipulli"
1226,casa,venta,Panguipulli,484000000,264 m² útiles,Panguipulli
1227,casa,venta,Panguipulli,132640000,80 m² útiles,"CH52+2X Melefquen, Panguipulli, Chile, Panguipulli"
1228,casa,venta,Panguipulli,161120000,65 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1229,casa,venta,Panguipulli,208000000,140 m² útiles,Panguipulli
1230,casa,venta,Panguipulli,380000000,249 m² útiles,"Panguipulli, Lago Panguipulli"
1231,casa,venta,Panguipulli,340000000,136 m² útiles,"Neltume, Panguipulli"
1232,casa,venta,Panguipulli,354560000,478 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1233,casa,venta,Panguipulli,510800000,589 m² útiles,"Panguipulli, Lago Panguipulli"
1234,casa,venta,Panguipulli,264000000,110 m² útiles,Panguipulli
1235,casa,venta,Panguipulli,263920000,182 m² útiles,Panguipulli
1236,casa,venta,Panguipulli,126160000,173 m² útiles,Panguipulli
1237,casa,venta,Panguipulli,300000000,180 m² útiles,"Chile, Panguipulli"
1238,casa,venta,Panguipulli,308000000,250 m² útiles,"Chile, Panguipulli"
1239,casa,venta,Panguipulli,140000000,5.682 m² útiles,Panguipulli
1240,casa,venta,Panguipulli,180000000,130 m² útiles,"LOTEO LOS RENOVALES DE HUILO HUILO / PUERTO FUY - NELTUME, Lago Panguipulli, Panguipulli"
1241,casa,venta,Panguipulli,600.000.000,569 m² útiles,"Panguipulli, Lago Panguipulli"
1242,casa,venta,Panguipulli,180.000.000,120 m² útiles,"Panguipulli, Lago Panguipulli"
1243,casa,venta,Panguipulli,473000000,557 m² útiles,Panguipulli
1244,casa,venta,Panguipulli,230000000,115 m² útiles,"9P55+GJ Panguipulli, Chile, Lago Panguipulli, Panguipulli"
1245,casa,venta,Panguipulli,524000000,900 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1246,casa,venta,Panguipulli,756000000,273 m² útiles,"Panguipulli, Lago Calafquén"
1247,casa,venta,Panguipulli,472000000,180 m² útiles,Panguipulli
1248,casa,venta,Panguipulli,1260000000,433 m² útiles,"Panguipulli, Lago Panguipulli"
1249,casa,venta,Panguipulli,476000000,217 m² útiles,"Panguipulli, Lago Calafquén"
1250,casa,venta,Panguipulli,1140000000,293 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1251,casa,venta,Panguipulli,310680000,220 m² útiles,Panguipulli
1252,casa,venta,Panguipulli,528800000,462 m² útiles,"Panguipulli, Lago Panguipulli"
1253,casa,venta,Panguipulli,1152000000,699 m² útiles,"Panguipulli, Lago Panguipulli"
1254,casa,venta,Panguipulli,828000000,935 m² útiles,"Panguipulli, Lago Calafquén"
1255,casa,venta,Panguipulli,155600000,188 m² útiles,"Chile, Lago Panguipulli, Panguipulli"
1256,casa,venta,Panguipulli,168000000,300 m² útiles,"Los Maitenes, Lago Panguipulli, Panguipulli"
1257,casa,venta,Panguipulli,140000000,84 m² útiles,"Ramón Freire 300, Panguipulli, Los Ríos, Chile, Lago Panguipulli, Panguipulli"
1258,casa,venta,Panguipulli,800000000,380 m² útiles,"Coñaripe, Lago Calafquén, Panguipulli"
1259,casa,venta,Panguipulli,142920000,130 m² útiles,Panguipulli
1260,casa,venta,Panguipulli,128000000,140 m² útiles,"Los Lagos, Panguipulli"
1261,casa,venta,Panguipulli,120.000.000,6.300 m² útiles,"F4RJ+46 Cajón Blanco, Panguipulli, Chile, Panguipulli"
1262,casa,venta,Panguipulli,880000000,500 m² útiles,"Ramón Freire 199, 5210402 Panguipulli, Valdivia, Los Ríos, Chile, Lago Panguipulli, Panguipulli"
1263,casa,venta,Panguipulli,640000000,250 m² útiles,"FANTASTICA CASA EN CONDOMINIO EN PANGUIPULLI EN EXCELENTE SECTOR, MUY LINDA Y BIEN PUESTA, LINDA VISTA AL LAGO Y ENTORNO, Lago Panguipulli, Panguipulli"
1264,casa,venta,Panguipulli,679600000,300 m² útiles,"Panguipulli, Chile, Lago Panguipulli, Panguipulli"
1265,casa,venta,Panguipulli,220000000,140 m² útiles,Panguipulli
1266,casa,venta,Panguipulli,900000000,170 m² útiles,"FP6C+W9 Calafquén, Panguipulli, Chile, Lago Calafquén, Panguipulli"
1267,casa,venta,Panguipulli,130.000.000,85 m² útiles,"Panguipulli, Sector Huellahue, Predio Mitrentue, Panguipulli, Panguipulli"
1268,casa,venta,Panguipulli,2400000000,300 m² útiles,"8MVH+MV Panguipulli, Chile, Lago Panguipulli, Panguipulli"
1269,casa,venta,Panguipulli,116880000,248 m² útiles,"Las Palomas 158, Panguipulli, Panguipulli, Lago Panguipulli, Panguipulli"
1270,casa,venta,Panguipulli,1000000000,300 m² útiles,"Playa Coihueco, Lago Panguipulli, Panguipulli"
1271,casa,venta,Panguipulli,1520000000,320 m² útiles,"Camino A La Peninsula Puyumen, Lago Panguipulli, Panguipulli"
1272,casa,venta,Panguipulli,676000000,240 m² útiles,"Ribera Poniente Cercano Al Pueblo, Lago Panguipulli, Panguipulli"
1273,casa,venta,Panguipulli,500000000,313 m² útiles,"Exclusivo Loteo Residencial, Lago Panguipulli, Panguipulli"
1274,casa,venta,Panguipulli,482000000,200 m² útiles,"Biosfera Huilo Huilo, Panguipulli"
1275,casa,venta,Panguipulli,218400000,213 m² útiles,"Panguipulli, Lago Panguipulli"
1276,casa,venta,Panguipulli,257.000.000,114 m² útiles,"Pichidollinco, 0, Lago Panguipulli, Panguipulli"
1277,casa,venta,Panguipulli,180000000,130 m² útiles,"Huilo Huilo, Panguipulli"
1278,casa,venta,Panguipulli,120000000,98 m² útiles,"F388+WJ Los Cajones, Panguipulli, Chile, Panguipulli"
1279,casa,venta,Panguipulli,100.000.000,5.000 m² útiles,"Curaco, Panguipulli, Panguipulli"
1280,casa,venta,Panguipulli,186000000,105 m² útiles,Panguipulli
1281,casa,venta,Panguipulli,940000000,380 m² útiles,"Lago Riñihue, Los Lagos, Panguipulli"
1282,casa,venta,Panguipulli,72.000.000,100 m² útiles,"Mirador Del Lago, Panguipulli, Lago Panguipulli, Panguipulli"
1283,casa,venta,Paillaco,48.000.000,63 m² útiles,"Las Margaritas, Paillaco, Paillaco"
1284,casa,venta,Paillaco,140.000.000,160 m² útiles,"Paillaco, Paillaco"
1285,casa,venta,Paillaco,67.000.000,56 m² útiles,"Calle 12 De Octubre 267, Reumen, Paillaco"
1286,casa,venta,Paillaco,150.000.000,86 m² útiles,"Cufeo Alto, Paillaco, Chile, Paillaco"
1287,casa,venta,Paillaco,278000000,143 m² útiles,"Arturo Prat 1 - 300, Paillaco"
1288,casa,venta,Paillaco,230.000.000,104 m² útiles,"OHIGGINS PAILLACO, Paillaco"
1289,casa,venta,Paillaco,280000000,148 m² útiles,Paillaco
1290,casa,venta,Paillaco,184000000,126 m² útiles,"Carlos Winckler Paillaco, Paillaco"
1291,casa,venta,Paillaco,302560000,305 m² útiles,"Arturo Prat 534, Paillaco, Paillaco"
1292,departamento,arriendo,Valdivia,590.000,46 m² útiles,"Av. Circunvalación Sur 4883, Valdivia, Sur De Valdivia, Valdivia"
1293,departamento,arriendo,Valdivia,690.000,65 m² útiles,"Av. Arturo Prat 1733, Valdivia, Valdivia"
1294,departamento,arriendo,Valdivia,600000,50 m² útiles,"Pintor Roberto Echeñique 1017, Valdivia, Isla Teja, Valdivia"
1295,departamento,arriendo,Valdivia,640000,56 m² útiles,"Condominio Haverbeck, Campo Militar De Valdivia, Valdivia"
1296,departamento,arriendo,Valdivia,450.000,40 m² útiles,"Genaro Miranda, Niebla, Valdivia, Niebla, Valdivia"
1297,departamento,arriendo,Valdivia,800.000,59 m² útiles,"Picarte, Campo Militar De Valdivia, Valdivia"
1298,departamento,arriendo,Valdivia,480.000,38 m² útiles,"Picarte 1530, Campo Militar De Valdivia, Valdivia"
1299,departamento,arriendo,Valdivia,450.000,21 m² útiles,"Ecuador 2087, Valdivia, Valdivia"
1300,departamento,arriendo,Valdivia,600.000,39 m² útiles,"Alto Del Cruces, Torobayo, Valdivia"
1301,departamento,arriendo,Valdivia,560.000,50 m² útiles,"Jardín Urbano III, Valdivia"
1302,departamento,arriendo,Valdivia,400.000,36 m² útiles,"Av. Argentina 3612, Valdivia, Sur De Valdivia, Valdivia"
1303,departamento,arriendo,Valdivia,350.000,30 m² útiles,"Inglaterra 500, Valdivia, Sur De Valdivia, Valdivia"
1304,departamento,arriendo,Valdivia,650.000,59 m² útiles,"Ecuador, 2040, Valdivia"
1305,departamento,arriendo,Valdivia,550.000,24 m² útiles,"Los Laureles, 200, Isla Teja, Valdivia"
1306,departamento,arriendo,Valdivia,510.000,32 m² útiles,"Carampangue, 300 - 600, Centro De Valdivia, Valdivia"
1307,departamento,arriendo,Valdivia,460.000,23 m² útiles,"Los Laureles 1 - 300, Valdivia, Chile, Isla Teja, Valdivia"
1308,departamento,arriendo,Valdivia,700.000,36 m² útiles,"Av. Arturo Pratt 1571, Centro De Valdivia, Valdivia"
1309,departamento,arriendo,Valdivia,650.000,55 m² útiles,"Caupolicán 243, Valdivia, Chile, Centro De Valdivia, Valdivia"
1310,departamento,arriendo,Valdivia,480.000,55 m² útiles,"T-352 195, Niebla, Valdivia, Niebla, Valdivia"
1311,departamento,arriendo,Valdivia,1.100.000,86 m² útiles,"Manuel Montt, 1053, Sur De Valdivia, Valdivia"
1312,departamento,arriendo,Valdivia,700.000,60 m² útiles,"MANUEL MONTT N° 1053 PARQUE KRAHMER DEPARTAMENTO N°302-B, Sur De Valdivia, Valdivia"
